ENSCSAT00000014266.1	ENSCSAG00000016168.1	cdna	protein_coding	SETD9
ENSCSAT00000014263.1	ENSCSAG00000016167.1	cdna	protein_coding	EPC2
ENSCSAT00000014262.1	ENSCSAG00000016166.1	cdna	protein_coding	MYL3
ENSCSAT00000014261.1	ENSCSAG00000016165.1	cdna	protein_coding	MIER3
ENSCSAT00000014260.1	ENSCSAG00000016164.1	cdna	protein_coding	CRMP1
ENSCSAT00000014259.1	ENSCSAG00000016163.1	cdna	protein_coding	
ENSCSAT00000014252.1	ENSCSAG00000016162.1	cdna	protein_coding	
ENSCSAT00000014257.1	ENSCSAG00000016160.1	cdna	protein_coding	PTH1R
ENSCSAT00000014254.1	ENSCSAG00000016159.1	cdna	protein_coding	KIF5C
ENSCSAT00000014253.1	ENSCSAG00000016158.1	cdna	protein_coding	GPBP1
ENSCSAT00000014251.1	ENSCSAG00000016157.1	cdna	protein_coding	TP53BP2
ENSCSAT00000014250.1	ENSCSAG00000016156.1	cdna	protein_coding	ZNF736
ENSCSAT00000014246.1	ENSCSAG00000016155.1	cdna	protein_coding	
ENSCSAT00000014249.1	ENSCSAG00000016154.1	cdna	protein_coding	CCDC12
ENSCSAT00000014248.1	ENSCSAG00000016153.1	cdna	protein_coding	ZNF679
ENSCSAT00000014245.1	ENSCSAG00000016152.1	cdna	protein_coding	PLK2
ENSCSAT00000014247.1	ENSCSAG00000016151.1	cdna	protein_coding	LYPD6B
ENSCSAT00000014243.1	ENSCSAG00000016150.1	cdna	protein_coding	CAPN2
ENSCSAT00000014242.1	ENSCSAG00000016149.1	cdna	protein_coding	LYPD6
ENSCSAT00000014203.1	ENSCSAG00000016148.1	cdna	protein_coding	PSME2
ENSCSAT00000014238.1	ENSCSAG00000016147.1	cdna	protein_coding	
ENSCSAT00000014241.1	ENSCSAG00000016146.1	cdna	protein_coding	JAKMIP1
ENSCSAT00000014239.1	ENSCSAG00000016145.1	cdna	protein_coding	
ENSCSAT00000014240.1	ENSCSAG00000016144.1	cdna	protein_coding	MMADHC
ENSCSAT00000014234.1	ENSCSAG00000016143.1	cdna	protein_coding	CLIC3
ENSCSAT00000014236.1	ENSCSAG00000016142.1	cdna	protein_coding	NBEAL2
ENSCSAT00000014209.1	ENSCSAG00000016141.1	cdna	protein_coding	CAPG
ENSCSAT00000014237.1	ENSCSAG00000016140.1	cdna	protein_coding	RAB3C
ENSCSAT00000014235.1	ENSCSAG00000016139.1	cdna	protein_coding	PHKG1
ENSCSAT00000014232.1	ENSCSAG00000016138.1	cdna	protein_coding	PDE4D
ENSCSAT00000014199.1	ENSCSAG00000016137.1	cdna	protein_coding	TBC1D32
ENSCSAT00000014229.1	ENSCSAG00000016136.1	cdna	protein_coding	
ENSCSAT00000014231.1	ENSCSAG00000016135.1	cdna	protein_coding	NEFM
ENSCSAT00000014222.1	ENSCSAG00000016133.1	cdna	protein_coding	PAXX
ENSCSAT00000014230.1	ENSCSAG00000016132.1	cdna	protein_coding	NEFL
ENSCSAT00000014227.1	ENSCSAG00000016131.1	cdna	protein_coding	CCT6A
ENSCSAT00000014226.1	ENSCSAG00000016130.1	cdna	protein_coding	SETD2
ENSCSAT00000014220.1	ENSCSAG00000016129.1	cdna	protein_coding	
ENSCSAT00000014223.1	ENSCSAG00000016128.1	cdna	protein_coding	DOCK5
ENSCSAT00000014224.1	ENSCSAG00000016127.1	cdna	protein_coding	PSPH
ENSCSAT00000014221.1	ENSCSAG00000016126.1	cdna	protein_coding	
ENSCSAT00000014218.1	ENSCSAG00000016125.1	cdna	protein_coding	WFS1
ENSCSAT00000014219.1	ENSCSAG00000016124.1	cdna	protein_coding	NIPSNAP2
ENSCSAT00000014216.1	ENSCSAG00000016123.1	cdna	protein_coding	
ENSCSAT00000014125.1	ENSCSAG00000016122.1	cdna	protein_coding	CAPN8
ENSCSAT00000014215.1	ENSCSAG00000016121.1	cdna	protein_coding	AJUBA
ENSCSAT00000014214.1	ENSCSAG00000016120.1	cdna	protein_coding	
ENSCSAT00000014213.1	ENSCSAG00000016119.1	cdna	protein_coding	OGFR
ENSCSAT00000014211.1	ENSCSAG00000016118.1	cdna	protein_coding	PPP2R2C
ENSCSAT00000014212.1	ENSCSAG00000016117.1	cdna	protein_coding	RND3
ENSCSAT00000014196.1	ENSCSAG00000016116.1	cdna	protein_coding	
ENSCSAT00000014210.1	ENSCSAG00000016115.1	cdna	protein_coding	C14orf93
ENSCSAT00000014202.1	ENSCSAG00000016113.1	cdna	protein_coding	
ENSCSAT00000014207.1	ENSCSAG00000016112.1	cdna	protein_coding	PSMB5
ENSCSAT00000014204.1	ENSCSAG00000016111.1	cdna	protein_coding	MAN2B2
ENSCSAT00000014172.1	ENSCSAG00000016110.1	cdna	protein_coding	DEPDC1B
ENSCSAT00000014206.1	ENSCSAG00000016109.1	cdna	protein_coding	GNRH1
ENSCSAT00000014205.1	ENSCSAG00000016108.1	cdna	protein_coding	ELMOD3
ENSCSAT00000014190.1	ENSCSAG00000016107.1	cdna	protein_coding	MRGBP
ENSCSAT00000014201.1	ENSCSAG00000016106.1	cdna	protein_coding	CDH24
ENSCSAT00000014200.1	ENSCSAG00000016105.1	cdna	protein_coding	RBM43
ENSCSAT00000014197.1	ENSCSAG00000016104.1	cdna	protein_coding	RETSAT
ENSCSAT00000014143.1	ENSCSAG00000016103.1	cdna	protein_coding	KIF9
ENSCSAT00000014198.1	ENSCSAG00000016102.1	cdna	protein_coding	NMI
ENSCSAT00000014191.1	ENSCSAG00000016101.1	cdna	protein_coding	MRFAP1
ENSCSAT00000014177.1	ENSCSAG00000016100.1	cdna	protein_coding	KCTD9
ENSCSAT00000014185.1	ENSCSAG00000016099.1	cdna	protein_coding	SEPTIN14
ENSCSAT00000014194.1	ENSCSAG00000016098.1	cdna	protein_coding	ACIN1
ENSCSAT00000014195.1	ENSCSAG00000016097.1	cdna	protein_coding	MAN1A1
ENSCSAT00000014193.1	ENSCSAG00000016096.1	cdna	protein_coding	LCN12
ENSCSAT00000014192.1	ENSCSAG00000016095.1	cdna	protein_coding	TNFAIP6
ENSCSAT00000014189.1	ENSCSAG00000016094.1	cdna	protein_coding	TGOLN2
ENSCSAT00000014188.1	ENSCSAG00000016093.1	cdna	protein_coding	C8G
ENSCSAT00000014186.1	ENSCSAG00000016092.1	cdna	protein_coding	S100P
ENSCSAT00000014187.1	ENSCSAG00000016091.1	cdna	protein_coding	
ENSCSAT00000014183.1	ENSCSAG00000016090.1	cdna	protein_coding	FAM184A
ENSCSAT00000014182.1	ENSCSAG00000016089.1	cdna	protein_coding	RIF1
ENSCSAT00000014180.1	ENSCSAG00000016088.1	cdna	protein_coding	NTSR1
ENSCSAT00000014184.1	ENSCSAG00000016087.1	cdna	protein_coding	FBXW5
ENSCSAT00000014181.1	ENSCSAG00000016086.1	cdna	protein_coding	CEBPE
ENSCSAT00000014162.1	ENSCSAG00000016085.1	cdna	protein_coding	MRFAP1L1
ENSCSAT00000014178.1	ENSCSAG00000016084.1	cdna	protein_coding	TRAF2
ENSCSAT00000014176.1	ENSCSAG00000016083.1	cdna	protein_coding	
ENSCSAT00000014179.1	ENSCSAG00000016082.1	cdna	protein_coding	SLC7A8
ENSCSAT00000014158.1	ENSCSAG00000016081.1	cdna	protein_coding	TCF7L1
ENSCSAT00000014169.1	ENSCSAG00000016080.1	cdna	protein_coding	
ENSCSAT00000014175.1	ENSCSAG00000016079.1	cdna	protein_coding	SLCO4A1
ENSCSAT00000014173.1	ENSCSAG00000016078.1	cdna	protein_coding	MCM9
ENSCSAT00000014174.1	ENSCSAG00000016077.1	cdna	protein_coding	EDF1
ENSCSAT00000014171.1	ENSCSAG00000016076.1	cdna	protein_coding	CDCA2
ENSCSAT00000014170.1	ENSCSAG00000016075.1	cdna	protein_coding	ASF1A
ENSCSAT00000014168.1	ENSCSAG00000016074.1	cdna	protein_coding	
ENSCSAT00000014167.1	ENSCSAG00000016073.1	cdna	protein_coding	ELOVL7
ENSCSAT00000014157.1	ENSCSAG00000016072.1	cdna	protein_coding	RNF212B
ENSCSAT00000014146.1	ENSCSAG00000016071.1	cdna	protein_coding	IRF9
ENSCSAT00000014166.1	ENSCSAG00000016070.1	cdna	protein_coding	GATA5
ENSCSAT00000014165.1	ENSCSAG00000016069.1	cdna	protein_coding	VOPP1
ENSCSAT00000014164.1	ENSCSAG00000016068.1	cdna	protein_coding	
ENSCSAT00000014163.1	ENSCSAG00000016067.1	cdna	protein_coding	CEP85L
ENSCSAT00000014136.1	ENSCSAG00000016066.1	cdna	protein_coding	MAMDC4
ENSCSAT00000014153.1	ENSCSAG00000016065.1	cdna	protein_coding	NEB
ENSCSAT00000014154.1	ENSCSAG00000016064.1	cdna	protein_coding	
ENSCSAT00000014161.1	ENSCSAG00000016063.1	cdna	protein_coding	LANCL2
ENSCSAT00000014160.1	ENSCSAG00000016062.1	cdna	protein_coding	
ENSCSAT00000014159.1	ENSCSAG00000016061.1	cdna	protein_coding	KIAA0232
ENSCSAT00000014156.1	ENSCSAG00000016060.1	cdna	protein_coding	PPP2R2A
ENSCSAT00000014155.1	ENSCSAG00000016059.1	cdna	protein_coding	SLC35F1
ENSCSAT00000014127.1	ENSCSAG00000016058.1	cdna	protein_coding	RBBP8NL
ENSCSAT00000014152.1	ENSCSAG00000016057.1	cdna	protein_coding	
ENSCSAT00000014147.1	ENSCSAG00000016056.1	cdna	protein_coding	EGFR
ENSCSAT00000014151.1	ENSCSAG00000016055.1	cdna	protein_coding	BNIP3L
ENSCSAT00000014149.1	ENSCSAG00000016054.1	cdna	protein_coding	TBC1D14
ENSCSAT00000014150.1	ENSCSAG00000016053.1	cdna	protein_coding	NUS1
ENSCSAT00000014148.1	ENSCSAG00000016052.1	cdna	protein_coding	HOMEZ
ENSCSAT00000014145.1	ENSCSAG00000016051.1	cdna	protein_coding	ERCC8
ENSCSAT00000014144.1	ENSCSAG00000016050.1	cdna	protein_coding	PPP1R3E
ENSCSAT00000014141.1	ENSCSAG00000016049.1	cdna	protein_coding	DPYSL2
ENSCSAT00000014142.1	ENSCSAG00000016048.1	cdna	protein_coding	
ENSCSAT00000014133.1	ENSCSAG00000016047.1	cdna	protein_coding	TRABD2A
ENSCSAT00000014140.1	ENSCSAG00000016046.1	cdna	protein_coding	BCL2L2
ENSCSAT00000014139.1	ENSCSAG00000016045.1	cdna	protein_coding	TADA2B
ENSCSAT00000014138.1	ENSCSAG00000016044.1	cdna	protein_coding	REC8
ENSCSAT00000014137.1	ENSCSAG00000016043.1	cdna	protein_coding	GRPEL1
ENSCSAT00000014134.1	ENSCSAG00000016042.1	cdna	protein_coding	KLHL18
ENSCSAT00000014135.1	ENSCSAG00000016041.1	cdna	protein_coding	NDUFAF2
ENSCSAT00000014132.1	ENSCSAG00000016040.1	cdna	protein_coding	SEC61G
ENSCSAT00000014130.1	ENSCSAG00000016039.1	cdna	protein_coding	DCBLD1
ENSCSAT00000014131.1	ENSCSAG00000016038.1	cdna	protein_coding	
ENSCSAT00000014129.1	ENSCSAG00000016037.1	cdna	protein_coding	PHPT1
ENSCSAT00000014122.1	ENSCSAG00000016036.1	cdna	protein_coding	
ENSCSAT00000014128.1	ENSCSAG00000016035.1	cdna	protein_coding	VSTM2A
ENSCSAT00000014126.1	ENSCSAG00000016034.1	cdna	protein_coding	ZSWIM6
ENSCSAT00000014123.1	ENSCSAG00000016033.1	cdna	protein_coding	PTPN23
ENSCSAT00000014124.1	ENSCSAG00000016032.1	cdna	protein_coding	COBL
ENSCSAT00000014121.1	ENSCSAG00000016031.1	cdna	protein_coding	
ENSCSAT00000014109.1	ENSCSAG00000016030.1	cdna	protein_coding	CABLES2
ENSCSAT00000014119.1	ENSCSAG00000016028.1	cdna	protein_coding	CACNB4
ENSCSAT00000014107.1	ENSCSAG00000016027.1	cdna	protein_coding	SUSD4
ENSCSAT00000014117.1	ENSCSAG00000016026.1	cdna	protein_coding	GRB10
ENSCSAT00000014118.1	ENSCSAG00000016025.1	cdna	protein_coding	SLC22A17
ENSCSAT00000014114.1	ENSCSAG00000016024.1	cdna	protein_coding	SCAP
ENSCSAT00000014115.1	ENSCSAG00000016023.1	cdna	protein_coding	KIF2A
ENSCSAT00000014116.1	ENSCSAG00000016022.1	cdna	protein_coding	ADRA1A
ENSCSAT00000014113.1	ENSCSAG00000016021.1	cdna	protein_coding	STAM2
ENSCSAT00000014111.1	ENSCSAG00000016020.1	cdna	protein_coding	AFAP1
ENSCSAT00000014112.1	ENSCSAG00000016019.1	cdna	protein_coding	EFS
ENSCSAT00000014110.1	ENSCSAG00000016018.1	cdna	protein_coding	STMN4
ENSCSAT00000014106.1	ENSCSAG00000016017.1	cdna	protein_coding	IPO4
ENSCSAT00000014108.1	ENSCSAG00000016016.1	cdna	protein_coding	DDC
ENSCSAT00000014105.1	ENSCSAG00000016015.1	cdna	protein_coding	IL25
ENSCSAT00000014104.1	ENSCSAG00000016014.1	cdna	protein_coding	TRIM35
ENSCSAT00000014101.1	ENSCSAG00000016013.1	cdna	protein_coding	RPS21
ENSCSAT00000014100.1	ENSCSAG00000016012.1	cdna	protein_coding	DIMT1
ENSCSAT00000014102.1	ENSCSAG00000016011.1	cdna	protein_coding	
ENSCSAT00000014099.1	ENSCSAG00000016010.1	cdna	protein_coding	ABLIM2
ENSCSAT00000014103.1	ENSCSAG00000016009.1	cdna	protein_coding	
ENSCSAT00000014098.1	ENSCSAG00000016008.1	cdna	protein_coding	CMTM5
ENSCSAT00000014092.1	ENSCSAG00000016007.1	cdna	protein_coding	ELP6
ENSCSAT00000014097.1	ENSCSAG00000016006.1	cdna	protein_coding	IKZF1
ENSCSAT00000014095.1	ENSCSAG00000016005.1	cdna	protein_coding	PTK2B
ENSCSAT00000014096.1	ENSCSAG00000016004.1	cdna	protein_coding	
ENSCSAT00000014094.1	ENSCSAG00000016003.1	cdna	protein_coding	
ENSCSAT00000014091.1	ENSCSAG00000016002.1	cdna	protein_coding	PRPF40A
ENSCSAT00000014093.1	ENSCSAG00000016001.1	cdna	protein_coding	IPO11
ENSCSAT00000014087.1	ENSCSAG00000016000.1	cdna	protein_coding	SPATA48
ENSCSAT00000014089.1	ENSCSAG00000015999.1	cdna	protein_coding	SH3TC1
ENSCSAT00000014088.1	ENSCSAG00000015998.1	cdna	protein_coding	FAM177B
ENSCSAT00000014090.1	ENSCSAG00000015997.1	cdna	protein_coding	TSSK4
ENSCSAT00000014079.1	ENSCSAG00000015996.1	cdna	protein_coding	CSPG5
ENSCSAT00000014086.1	ENSCSAG00000015995.1	cdna	protein_coding	CHRNA2
ENSCSAT00000014084.1	ENSCSAG00000015994.1	cdna	protein_coding	BROX
ENSCSAT00000014046.1	ENSCSAG00000015993.1	cdna	protein_coding	RABL6
ENSCSAT00000014085.1	ENSCSAG00000015992.1	cdna	protein_coding	RNF180
ENSCSAT00000014082.1	ENSCSAG00000015991.1	cdna	protein_coding	ZPBP
ENSCSAT00000014083.1	ENSCSAG00000015990.1	cdna	protein_coding	ARL6IP6
ENSCSAT00000014077.1	ENSCSAG00000015989.1	cdna	protein_coding	CHMP4A
ENSCSAT00000014069.1	ENSCSAG00000015988.1	cdna	protein_coding	HTRA3
ENSCSAT00000014060.1	ENSCSAG00000015987.1	cdna	protein_coding	MYH6
ENSCSAT00000014080.1	ENSCSAG00000015986.1	cdna	protein_coding	EPHX2
ENSCSAT00000014081.1	ENSCSAG00000015985.1	cdna	protein_coding	RGS7BP
ENSCSAT00000014076.1	ENSCSAG00000015984.1	cdna	protein_coding	
ENSCSAT00000014078.1	ENSCSAG00000015983.1	cdna	protein_coding	VWC2
ENSCSAT00000013989.1	ENSCSAG00000015982.1	cdna	protein_coding	DNAH6
ENSCSAT00000014058.1	ENSCSAG00000015981.1	cdna	protein_coding	AIDA
ENSCSAT00000014072.1	ENSCSAG00000015980.1	cdna	protein_coding	SHISAL2B
ENSCSAT00000014074.1	ENSCSAG00000015979.1	cdna	protein_coding	SMARCC1
ENSCSAT00000014075.1	ENSCSAG00000015978.1	cdna	protein_coding	CLU
ENSCSAT00000014073.1	ENSCSAG00000015977.1	cdna	protein_coding	GALNT13
ENSCSAT00000013974.1	ENSCSAG00000015976.1	cdna	protein_coding	ROS1
ENSCSAT00000014070.1	ENSCSAG00000015975.1	cdna	protein_coding	SCARA3
ENSCSAT00000014071.1	ENSCSAG00000015974.1	cdna	protein_coding	SREK1IP1
ENSCSAT00000014061.1	ENSCSAG00000015973.1	cdna	protein_coding	MDP1
ENSCSAT00000014068.1	ENSCSAG00000015972.1	cdna	protein_coding	CCDC25
ENSCSAT00000014067.1	ENSCSAG00000015971.1	cdna	protein_coding	TRMT44
ENSCSAT00000014066.1	ENSCSAG00000015970.1	cdna	protein_coding	KCNJ3
ENSCSAT00000014065.1	ENSCSAG00000015969.1	cdna	protein_coding	CWC27
ENSCSAT00000014064.1	ENSCSAG00000015968.1	cdna	protein_coding	DHX30
ENSCSAT00000014062.1	ENSCSAG00000015966.1	cdna	protein_coding	ESCO2
ENSCSAT00000014057.1	ENSCSAG00000015965.1	cdna	protein_coding	GPR78
ENSCSAT00000014059.1	ENSCSAG00000015964.1	cdna	protein_coding	NR4A2
ENSCSAT00000014056.1	ENSCSAG00000015963.1	cdna	protein_coding	
ENSCSAT00000014055.1	ENSCSAG00000015962.1	cdna	protein_coding	GMPR2
ENSCSAT00000014054.1	ENSCSAG00000015961.1	cdna	protein_coding	PBK
ENSCSAT00000014053.1	ENSCSAG00000015960.1	cdna	protein_coding	MYH7
ENSCSAT00000014051.1	ENSCSAG00000015959.1	cdna	protein_coding	MAP4
ENSCSAT00000014050.1	ENSCSAG00000015958.1	cdna	protein_coding	GPD2
ENSCSAT00000014052.1	ENSCSAG00000015957.1	cdna	protein_coding	
ENSCSAT00000014049.1	ENSCSAG00000015956.1	cdna	protein_coding	SCARA5
ENSCSAT00000014048.1	ENSCSAG00000015955.1	cdna	protein_coding	TINF2
ENSCSAT00000014043.1	ENSCSAG00000015954.1	cdna	protein_coding	CPZ
ENSCSAT00000014047.1	ENSCSAG00000015953.1	cdna	protein_coding	CENPK
ENSCSAT00000014045.1	ENSCSAG00000015952.1	cdna	protein_coding	NGDN
ENSCSAT00000014044.1	ENSCSAG00000015951.1	cdna	protein_coding	PPWD1
ENSCSAT00000014038.1	ENSCSAG00000015950.1	cdna	protein_coding	GALNT5
ENSCSAT00000014030.1	ENSCSAG00000015949.1	cdna	protein_coding	
ENSCSAT00000014040.1	ENSCSAG00000015948.1	cdna	protein_coding	ZFHX2
ENSCSAT00000014042.1	ENSCSAG00000015947.1	cdna	protein_coding	HMX1
ENSCSAT00000014028.1	ENSCSAG00000015946.1	cdna	protein_coding	
ENSCSAT00000014041.1	ENSCSAG00000015945.1	cdna	protein_coding	TRIM23
ENSCSAT00000014023.1	ENSCSAG00000015944.1	cdna	protein_coding	TGM1
ENSCSAT00000013986.1	ENSCSAG00000015943.1	cdna	protein_coding	MIA3
ENSCSAT00000014039.1	ENSCSAG00000015942.1	cdna	protein_coding	
ENSCSAT00000014014.1	ENSCSAG00000015941.1	cdna	protein_coding	CDC25A
ENSCSAT00000013898.1	ENSCSAG00000015940.1	cdna	protein_coding	LAMA5
ENSCSAT00000014036.1	ENSCSAG00000015939.1	cdna	protein_coding	LRPAP1
ENSCSAT00000014037.1	ENSCSAG00000015938.1	cdna	protein_coding	THTPA
ENSCSAT00000014035.1	ENSCSAG00000015937.1	cdna	protein_coding	TRAPPC13
ENSCSAT00000014032.1	ENSCSAG00000015936.1	cdna	protein_coding	AP1G2
ENSCSAT00000014033.1	ENSCSAG00000015935.1	cdna	protein_coding	ERMN
ENSCSAT00000013929.1	ENSCSAG00000015934.1	cdna	protein_coding	ABCA13
ENSCSAT00000014034.1	ENSCSAG00000015933.1	cdna	protein_coding	CYTIP
ENSCSAT00000014024.1	ENSCSAG00000015932.1	cdna	protein_coding	DOK7
ENSCSAT00000014031.1	ENSCSAG00000015931.1	cdna	protein_coding	SGTB
ENSCSAT00000014029.1	ENSCSAG00000015930.1	cdna	protein_coding	ACVR1C
ENSCSAT00000014022.1	ENSCSAG00000015929.1	cdna	protein_coding	JPH4
ENSCSAT00000014027.1	ENSCSAG00000015928.1	cdna	protein_coding	NLN
ENSCSAT00000014026.1	ENSCSAG00000015927.1	cdna	protein_coding	ELP3
ENSCSAT00000014020.1	ENSCSAG00000015926.1	cdna	protein_coding	TMEM141
ENSCSAT00000014025.1	ENSCSAG00000015925.1	cdna	protein_coding	ACVR1
ENSCSAT00000014021.1	ENSCSAG00000015924.1	cdna	protein_coding	PNOC
ENSCSAT00000014018.1	ENSCSAG00000015923.1	cdna	protein_coding	HGFAC
ENSCSAT00000014019.1	ENSCSAG00000015922.1	cdna	protein_coding	RABGGTA
ENSCSAT00000014015.1	ENSCSAG00000015921.1	cdna	protein_coding	UPP2
ENSCSAT00000014016.1	ENSCSAG00000015920.1	cdna	protein_coding	ERBIN
ENSCSAT00000014017.1	ENSCSAG00000015919.1	cdna	protein_coding	ZNF395
ENSCSAT00000014009.1	ENSCSAG00000015918.1	cdna	protein_coding	DHRS2
ENSCSAT00000014013.1	ENSCSAG00000015917.1	cdna	protein_coding	LCN15
ENSCSAT00000014012.1	ENSCSAG00000015916.1	cdna	protein_coding	FBXO16
ENSCSAT00000014011.1	ENSCSAG00000015915.1	cdna	protein_coding	CCDC148
ENSCSAT00000014010.1	ENSCSAG00000015914.1	cdna	protein_coding	DHRS1
ENSCSAT00000014007.1	ENSCSAG00000015913.1	cdna	protein_coding	CAMP
ENSCSAT00000014008.1	ENSCSAG00000015912.1	cdna	protein_coding	
ENSCSAT00000014006.1	ENSCSAG00000015911.1	cdna	protein_coding	NOP9
ENSCSAT00000014005.1	ENSCSAG00000015910.1	cdna	protein_coding	FZD3
ENSCSAT00000013998.1	ENSCSAG00000015909.1	cdna	protein_coding	LCN8
ENSCSAT00000014004.1	ENSCSAG00000015908.1	cdna	protein_coding	
ENSCSAT00000014002.1	ENSCSAG00000015907.1	cdna	protein_coding	PKP4
ENSCSAT00000014003.1	ENSCSAG00000015906.1	cdna	protein_coding	
ENSCSAT00000014001.1	ENSCSAG00000015905.1	cdna	protein_coding	CIDEB
ENSCSAT00000013999.1	ENSCSAG00000015904.1	cdna	protein_coding	NME6
ENSCSAT00000014000.1	ENSCSAG00000015903.1	cdna	protein_coding	EXTL3
ENSCSAT00000013973.1	ENSCSAG00000015902.1	cdna	protein_coding	RGS12
ENSCSAT00000013996.1	ENSCSAG00000015901.1	cdna	protein_coding	SPINK8
ENSCSAT00000013997.1	ENSCSAG00000015900.1	cdna	protein_coding	DAPL1
ENSCSAT00000013994.1	ENSCSAG00000015899.1	cdna	protein_coding	INTS9
ENSCSAT00000013995.1	ENSCSAG00000015898.1	cdna	protein_coding	
ENSCSAT00000013990.1	ENSCSAG00000015897.1	cdna	protein_coding	
ENSCSAT00000013992.1	ENSCSAG00000015896.1	cdna	protein_coding	FBXW12
ENSCSAT00000013991.1	ENSCSAG00000015895.1	cdna	protein_coding	MAST4
ENSCSAT00000013993.1	ENSCSAG00000015894.1	cdna	protein_coding	HMBOX1
ENSCSAT00000013961.1	ENSCSAG00000015893.1	cdna	protein_coding	ADCY4
ENSCSAT00000013985.1	ENSCSAG00000015892.1	cdna	protein_coding	LCN10
ENSCSAT00000013988.1	ENSCSAG00000015891.1	cdna	protein_coding	CD180
ENSCSAT00000013987.1	ENSCSAG00000015890.1	cdna	protein_coding	SUCLG1
ENSCSAT00000013949.1	ENSCSAG00000015889.1	cdna	protein_coding	TANC1
ENSCSAT00000013984.1	ENSCSAG00000015888.1	cdna	protein_coding	PIK3R1
ENSCSAT00000013982.1	ENSCSAG00000015887.1	cdna	protein_coding	TAF1A
ENSCSAT00000013983.1	ENSCSAG00000015886.1	cdna	protein_coding	DIPK1B
ENSCSAT00000013981.1	ENSCSAG00000015885.1	cdna	protein_coding	CTNNA2
ENSCSAT00000013980.1	ENSCSAG00000015884.1	cdna	protein_coding	AGPAT2
ENSCSAT00000013979.1	ENSCSAG00000015883.1	cdna	protein_coding	DUSP10
ENSCSAT00000013977.1	ENSCSAG00000015882.1	cdna	protein_coding	
ENSCSAT00000013975.1	ENSCSAG00000015881.1	cdna	protein_coding	
ENSCSAT00000013978.1	ENSCSAG00000015880.1	cdna	protein_coding	
ENSCSAT00000013976.1	ENSCSAG00000015879.1	cdna	protein_coding	HLX
ENSCSAT00000013930.1	ENSCSAG00000015878.1	cdna	protein_coding	PLXNB1
ENSCSAT00000013969.1	ENSCSAG00000015877.1	cdna	protein_coding	KIF13B
ENSCSAT00000013971.1	ENSCSAG00000015876.1	cdna	protein_coding	
ENSCSAT00000013972.1	ENSCSAG00000015875.1	cdna	protein_coding	REG3A
ENSCSAT00000013968.1	ENSCSAG00000015874.1	cdna	protein_coding	NOTCH1
ENSCSAT00000013970.1	ENSCSAG00000015873.1	cdna	protein_coding	SLC30A5
ENSCSAT00000013967.1	ENSCSAG00000015872.1	cdna	protein_coding	MSANTD1
ENSCSAT00000013966.1	ENSCSAG00000015871.1	cdna	protein_coding	REG1A
ENSCSAT00000013964.1	ENSCSAG00000015870.1	cdna	protein_coding	MTARC2
ENSCSAT00000013956.1	ENSCSAG00000015869.1	cdna	protein_coding	VGLL2
ENSCSAT00000013965.1	ENSCSAG00000015868.1	cdna	protein_coding	
ENSCSAT00000013963.1	ENSCSAG00000015867.1	cdna	protein_coding	CCNB1
ENSCSAT00000013958.1	ENSCSAG00000015865.1	cdna	protein_coding	HTT
ENSCSAT00000013960.1	ENSCSAG00000015864.1	cdna	protein_coding	C1orf115
ENSCSAT00000013959.1	ENSCSAG00000015863.1	cdna	protein_coding	REG1B
ENSCSAT00000013957.1	ENSCSAG00000015862.1	cdna	protein_coding	RIPK3
ENSCSAT00000013953.1	ENSCSAG00000015861.1	cdna	protein_coding	CENPH
ENSCSAT00000013952.1	ENSCSAG00000015860.1	cdna	protein_coding	MARK1
ENSCSAT00000013954.1	ENSCSAG00000015859.1	cdna	protein_coding	LRRTM4
ENSCSAT00000013955.1	ENSCSAG00000015857.1	cdna	protein_coding	NFATC4
ENSCSAT00000013945.1	ENSCSAG00000015856.1	cdna	protein_coding	RFX6
ENSCSAT00000013950.1	ENSCSAG00000015855.1	cdna	protein_coding	NYNRIN
ENSCSAT00000013948.1	ENSCSAG00000015854.1	cdna	protein_coding	GCFC2
ENSCSAT00000013943.1	ENSCSAG00000015853.1	cdna	protein_coding	RAB3GAP2
ENSCSAT00000013915.1	ENSCSAG00000015852.1	cdna	protein_coding	SEC16A
ENSCSAT00000013946.1	ENSCSAG00000015851.1	cdna	protein_coding	DUSP4
ENSCSAT00000013947.1	ENSCSAG00000015850.1	cdna	protein_coding	CBLN3
ENSCSAT00000013944.1	ENSCSAG00000015849.1	cdna	protein_coding	WDSUB1
ENSCSAT00000013942.1	ENSCSAG00000015848.1	cdna	protein_coding	SARAF
ENSCSAT00000013941.1	ENSCSAG00000015847.1	cdna	protein_coding	KHNYN
ENSCSAT00000013924.1	ENSCSAG00000015846.1	cdna	protein_coding	CDK7
ENSCSAT00000013940.1	ENSCSAG00000015845.1	cdna	protein_coding	LEPROTL1
ENSCSAT00000013897.1	ENSCSAG00000015844.1	cdna	protein_coding	GPRC6A
ENSCSAT00000013939.1	ENSCSAG00000015843.1	cdna	protein_coding	BAZ2B
ENSCSAT00000013936.1	ENSCSAG00000015842.1	cdna	protein_coding	SDR39U1
ENSCSAT00000013933.1	ENSCSAG00000015841.1	cdna	protein_coding	
ENSCSAT00000013938.1	ENSCSAG00000015840.1	cdna	protein_coding	MBOAT4
ENSCSAT00000013937.1	ENSCSAG00000015839.1	cdna	protein_coding	DCTN6
